id_usuario,nome,idade,cep,data_de_nascimento,renda,bairro,cidade
299,Maria Sophia Fogaça,51,04518-010,1974-02-27,14125.22,Jardim Novo Mundo,São Paulo
300,João Miguel Araújo,65,08210-530,1960-01-25,2483.14,Itaquera,São Paulo
301,Ágatha da Cunha,25,05001-100,1999-10-12,12153.05,Água Branca,São Paulo
302,Evelyn Pacheco,33,04518-010,1991-06-12,12876.01,Jardim Novo Mundo,São Paulo
303,Brayan Barbosa,59,08230-010,1965-08-08,3466.09,Vila Taquari,São Paulo
304,Alexia Cunha,64,05866-040,1960-11-08,2162.34,Jardim Mariane,São Paulo
305,Sra. Pietra Cavalcanti,31,05001-100,1993-07-03,9995.45,Água Branca,São Paulo
306,Marcela Pimenta,66,05424-000,1959-02-22,13295.31,Pinheiros,São Paulo
307,Benicio Costela,60,05001-100,1965-05-02,10461.64,Água Branca,São Paulo
308,Yuri Machado,28,04118-080,1996-05-14,13213.41,Vila Mariana,São Paulo
309,Nina Nunes,52,02838-000,1972-09-21,2327.31,CEP inválido,CEP inválido
310,João Pedro Pereira,53,05014-000,1971-07-07,10325.59,Perdizes,São Paulo
311,Dra. Melina Pimenta,46,05424-000,1978-08-05,10201.69,Pinheiros,São Paulo
312,Isabelly Cavalcanti,64,02862-120,1961-03-09,1560.69,Jardim Almanara,São Paulo
313,Rodrigo Fogaça,56,05002-000,1968-10-24,12198.92,Água Branca,São Paulo
314,Melissa Cavalcante,31,04836-110,1994-01-01,2336.43,Jardim Floresta,São Paulo
315,Kevin Nunes,52,04117-001,1972-11-11,12214.81,CEP inválido,CEP inválido
316,Dr. Yago Peixoto,64,02838-000,1960-08-08,2414.03,CEP inválido,CEP inválido
317,Sra. Ana Sophia Andrade,61,02862-120,1963-06-06,2148.21,Jardim Almanara,São Paulo
318,Dra. Antonella Oliveira,37,04117-001,1987-12-28,10391.01,CEP inválido,CEP inválido
319,Bryan Mendonça,20,05404-010,2004-12-28,8310.45,Cerqueira César,São Paulo
320,Anthony Duarte,24,05422-030,2000-08-25,12941.0,Pinheiros,São Paulo
321,Heloísa Sá,42,05866-040,1982-07-29,1609.89,Jardim Mariane,São Paulo
322,Luiz Felipe Borges,35,04117-001,1989-07-25,9591.41,CEP inválido,CEP inválido
323,André Vargas,57,04812-000,1968-04-06,1611.46,Jardim Ana Lúcia,São Paulo
324,Ravy Pimenta,47,04117-001,1977-09-13,10381.26,CEP inválido,CEP inválido
325,Lunna Cardoso,61,05014-000,1963-08-04,9993.42,Perdizes,São Paulo
326,Davi Miguel Ramos,66,05868-030,1959-04-07,2754.18,Conjunto Habitacional Instituto Adventista,São Paulo
327,Maria Rezende,61,04843-300,1963-06-29,2324.76,Jardim Itatiaia,São Paulo
328,Mathias Souza,62,04105-010,1963-01-07,9944.17,Vila Mariana,São Paulo
329,João Pedro da Conceição,26,05868-030,1999-02-15,2388.64,Conjunto Habitacional Instituto Adventista,São Paulo
330,Lucas Gabriel Carvalho,65,08220-001,1959-06-09,2892.93,CEP inválido,CEP inválido
331,Vitor Hugo Vargas,57,05002-000,1967-09-17,12245.39,Água Branca,São Paulo
332,Benjamim Pereira,51,05404-010,1973-10-21,10550.18,Cerqueira César,São Paulo
333,Mateus Cardoso,66,05868-030,1958-11-22,2374.07,Conjunto Habitacional Instituto Adventista,São Paulo
334,Dra. Mirella Mendonça,18,05424-000,2006-07-27,13429.4,Pinheiros,São Paulo
335,Luana Castro,48,04105-010,1976-05-16,10301.65,Vila Mariana,São Paulo
336,Srta. Laura Montenegro,41,05014-000,1983-11-03,12154.78,Perdizes,São Paulo
337,Sr. João Lucas Campos,39,04843-300,1985-08-15,2575.15,Jardim Itatiaia,São Paulo
338,Luana Montenegro,52,05868-030,1973-04-30,1739.95,Conjunto Habitacional Instituto Adventista,São Paulo
339,Maysa Barbosa,45,04105-010,1979-08-31,10482.04,Vila Mariana,São Paulo
340,Pietra Borges,36,05422-030,1988-09-18,13291.1,Pinheiros,São Paulo
341,Antonella Borges,56,05424-000,1969-02-18,11942.07,Pinheiros,São Paulo
342,Lívia Lopes,58,02862-120,1966-06-14,2412.71,Jardim Almanara,São Paulo
343,Rhavi Araújo,23,02838-000,2001-08-10,1616.59,CEP inválido,CEP inválido
344,Ísis Silva,21,04118-080,2003-05-22,7534.39,Vila Mariana,São Paulo
345,Clarice Sampaio,42,04105-010,1982-10-23,12463.02,Vila Mariana,São Paulo
346,Ryan Sousa,47,04105-010,1978-05-09,11514.73,Vila Mariana,São Paulo
347,Antony Montenegro,39,04515-030,1985-11-14,11570.84,Indianópolis,São Paulo
348,Allana Rios,61,02862-120,1963-10-12,1540.16,Jardim Almanara,São Paulo
349,Henry Gabriel Lima,31,05868-030,1993-10-02,2287.35,Conjunto Habitacional Instituto Adventista,São Paulo
350,Anna Liz Moreira,70,04118-080,1955-01-04,11280.12,Vila Mariana,São Paulo
351,José da Paz,26,05404-010,1998-06-08,11086.32,Cerqueira César,São Paulo
352,Manuela Rezende,19,04518-010,2005-10-04,13410.58,Jardim Novo Mundo,São Paulo
353,Isadora Campos,55,02862-120,1969-06-26,2454.36,Jardim Almanara,São Paulo
354,Benício Dias,27,05014-000,1997-09-21,11717.61,Perdizes,São Paulo
355,Sr. Vitor Gabriel Novaes,61,05014-000,1964-02-16,9552.85,Perdizes,São Paulo
356,Gustavo Fernandes,52,05868-030,1972-07-15,2200.73,Conjunto Habitacional Instituto Adventista,São Paulo
357,Sr. Kevin Albuquerque,23,05001-100,2002-01-17,10692.62,Água Branca,São Paulo
358,Sr. Caio Cirino,55,08220-001,1969-09-16,2974.11,CEP inválido,CEP inválido
359,Dr. Mateus Dias,39,05868-270,1986-01-12,2257.39,Conjunto Habitacional Instituto Adventista,São Paulo
360,Olívia da Rosa,37,04517-050,1987-08-18,11277.61,Indianópolis,São Paulo
361,Joana Cardoso,60,04518-010,1964-05-26,12491.34,Jardim Novo Mundo,São Paulo
362,Larissa Silveira,70,05424-000,1954-11-13,14177.98,Pinheiros,São Paulo
363,Luiz Henrique Guerra,25,04843-300,2000-01-14,2573.41,Jardim Itatiaia,São Paulo
364,Helena Pastor,47,04515-030,1977-05-20,14868.98,Indianópolis,São Paulo
365,Alexandre Nascimento,35,05002-000,1989-06-28,12018.11,Água Branca,São Paulo
366,Calebe Lopes,25,04105-010,1999-07-25,13315.78,Vila Mariana,São Paulo
367,Olivia Porto,29,05866-040,1995-08-15,1846.84,Jardim Mariane,São Paulo
368,João Guilherme Costela,49,02860-000,1976-03-03,2491.74,Vila Souza,São Paulo
369,Isabel da Cunha,21,04836-110,2003-08-05,2216.36,Jardim Floresta,São Paulo
370,Sr. Anthony Brito,60,02838-000,1965-05-06,1938.93,CEP inválido,CEP inválido
371,Kaique Pires,21,05001-100,2003-11-26,10553.68,Água Branca,São Paulo
372,Maria Isis Moura,59,04517-050,1966-02-21,12383.06,Indianópolis,São Paulo
373,Eloah Oliveira,49,04518-010,1975-11-23,9813.16,Jardim Novo Mundo,São Paulo
374,Luiz Henrique Guerra,57,05868-270,1967-06-04,2217.83,Conjunto Habitacional Instituto Adventista,São Paulo
375,Dr. Vitor Gabriel da Cruz,33,05002-000,1991-12-13,11379.36,Água Branca,São Paulo
376,Arthur Macedo,40,04515-030,1984-12-25,14159.61,Indianópolis,São Paulo
377,Augusto Costa,37,04518-010,1987-10-24,12878.79,Jardim Novo Mundo,São Paulo
378,Leonardo Novais,69,05424-000,1955-12-12,9861.6,Pinheiros,São Paulo
379,Davi Luiz Nogueira,64,02838-000,1961-02-21,2057.61,CEP inválido,CEP inválido
380,Mathias Carvalho,36,08220-001,1989-01-25,2622.49,CEP inválido,CEP inválido
381,Luiz Gustavo Sousa,56,05866-040,1968-11-02,1762.76,Jardim Mariane,São Paulo
382,Apollo da Rocha,62,05422-030,1962-09-20,10831.73,Pinheiros,São Paulo
383,Maysa Macedo,55,05001-100,1969-07-21,7607.98,Água Branca,São Paulo
384,Maria Sophia Moura,63,04812-000,1961-08-04,2529.07,Jardim Ana Lúcia,São Paulo
385,Valentina da Conceição,31,05422-030,1994-02-26,12653.43,Pinheiros,São Paulo
386,Camila Cirino,38,05866-040,1986-09-23,2068.85,Jardim Mariane,São Paulo
387,Cauã da Rocha,44,05422-030,1980-10-22,12171.95,Pinheiros,São Paulo
388,Sophie Sampaio,33,04105-010,1992-03-07,8866.38,Vila Mariana,São Paulo
389,Vitor Gabriel Pinto,26,04843-300,1998-11-02,2359.93,Jardim Itatiaia,São Paulo
390,Ayla Moura,71,05014-000,1954-05-09,10485.64,Perdizes,São Paulo
391,Maria Helena Sá,67,05002-000,1957-10-19,10516.31,Água Branca,São Paulo
392,Lucas Mendes,51,02838-000,1974-04-20,1606.45,CEP inválido,CEP inválido
393,Aurora Mendes,55,04105-010,1969-10-10,10761.64,Vila Mariana,São Paulo
394,Agatha Novaes,27,05422-030,1997-07-08,12601.23,Pinheiros,São Paulo
395,Sr. Ravi Camargo,67,04118-080,1957-12-01,8550.22,Vila Mariana,São Paulo
396,Beatriz Nogueira,26,04518-010,1999-03-04,14876.1,Jardim Novo Mundo,São Paulo
397,Maria Eduarda Sousa,52,05866-040,1972-08-17,1984.32,Jardim Mariane,São Paulo
398,Caleb Rocha,24,05014-000,2000-05-21,9386.86,Perdizes,São Paulo
399,Renan Peixoto,62,05868-030,1963-02-09,1616.7,Conjunto Habitacional Instituto Adventista,São Paulo
400,Dra. Sophia da Cruz,22,05868-270,2002-09-22,2387.42,Conjunto Habitacional Instituto Adventista,São Paulo
401,Dr. Apollo Jesus,24,05424-000,2000-12-07,10306.04,Pinheiros,São Paulo
402,Ana Lívia Machado,53,02838-000,1972-02-18,1459.41,CEP inválido,CEP inválido
403,Maria Luísa Sales,21,05868-270,2003-08-13,2371.88,Conjunto Habitacional Instituto Adventista,São Paulo
404,Sra. Letícia Brito,69,05014-000,1955-12-11,9245.61,Perdizes,São Paulo
405,Cecília Dias,49,08220-001,1976-03-11,2743.68,CEP inválido,CEP inválido
406,Luiz Gustavo Porto,51,04515-030,1973-12-04,15216.51,Indianópolis,São Paulo
407,Raul Correia,29,05002-000,1995-06-10,9801.83,Água Branca,São Paulo
408,Clarice Azevedo,51,04515-030,1974-02-06,12141.91,Indianópolis,São Paulo
409,Maria Liz Mendonça,32,04812-000,1992-09-08,2752.67,Jardim Ana Lúcia,São Paulo
410,Anthony Gabriel Caldeira,55,05866-040,1969-11-16,1746.94,Jardim Mariane,São Paulo
411,Leonardo Casa Grande,26,08230-010,1999-03-13,3286.97,Vila Taquari,São Paulo
412,Lavínia Moreira,49,08220-001,1976-05-03,3394.12,CEP inválido,CEP inválido
413,Diego Moreira,44,04517-050,1981-02-06,12314.77,Indianópolis,São Paulo
414,Sr. José Pedro Campos,19,05868-030,2005-08-28,2509.13,Conjunto Habitacional Instituto Adventista,São Paulo
415,Sarah Almeida,20,05868-030,2004-09-29,2413.76,Conjunto Habitacional Instituto Adventista,São Paulo
416,Maria Alice Melo,70,05404-010,1954-11-18,11081.01,Cerqueira César,São Paulo
417,Dra. Luana da Costa,60,08210-530,1964-08-26,3297.88,Itaquera,São Paulo
418,Matteo Novais,62,02860-000,1963-02-07,2166.87,Vila Souza,São Paulo
419,Sr. Gustavo Moraes,49,04518-010,1975-10-30,17056.8,Jardim Novo Mundo,São Paulo
420,Dra. Gabrielly Farias,59,05868-030,1965-10-01,2666.77,Conjunto Habitacional Instituto Adventista,São Paulo
421,Samuel Macedo,30,05404-010,1994-08-26,10899.24,Cerqueira César,São Paulo
422,Ana da Paz,28,08220-001,1996-12-01,2898.17,CEP inválido,CEP inválido
423,João Pimenta,39,04517-050,1985-09-03,12750.97,Indianópolis,São Paulo
424,Rodrigo Fernandes,43,02838-000,1982-03-11,1615.61,CEP inválido,CEP inválido
425,Bianca Silveira,59,05868-270,1966-04-16,2030.31,Conjunto Habitacional Instituto Adventista,São Paulo
426,Bella da Cruz,44,05868-030,1980-10-17,2012.8,Conjunto Habitacional Instituto Adventista,São Paulo
427,Sr. João Lucas Barros,31,05424-000,1994-03-26,14070.43,Pinheiros,São Paulo
428,Ana Julia Teixeira,63,05866-040,1961-09-03,1843.7,Jardim Mariane,São Paulo
429,Dra. Raquel Fonseca,46,02838-000,1978-06-05,2054.31,CEP inválido,CEP inválido
430,Bruno Garcia,25,04518-010,2000-01-28,11276.65,Jardim Novo Mundo,São Paulo
431,Olívia Casa Grande,26,05424-000,1999-01-25,14821.78,Pinheiros,São Paulo
432,Ana Julia Moraes,36,04836-110,1988-05-14,2357.5,Jardim Floresta,São Paulo
433,Erick Barros,51,05404-010,1973-10-03,12951.41,Cerqueira César,São Paulo
434,Thomas Barbosa,51,05001-100,1973-12-16,14597.65,Água Branca,São Paulo
435,Ayla Cunha,43,05868-030,1981-08-22,2360.96,Conjunto Habitacional Instituto Adventista,São Paulo
436,Larissa Fonseca,65,04105-010,1960-01-18,8609.93,Vila Mariana,São Paulo
437,Dr. Samuel Vargas,55,05868-030,1970-03-03,2187.56,Conjunto Habitacional Instituto Adventista,São Paulo
438,Lavínia Dias,24,04118-080,2000-12-04,12182.22,Vila Mariana,São Paulo
439,Liam Nascimento,55,04843-300,1969-08-18,1838.93,Jardim Itatiaia,São Paulo
440,Daniela da Paz,45,04118-080,1979-08-01,8340.54,Vila Mariana,São Paulo
441,Luigi da Mota,67,04117-001,1957-05-29,8774.22,CEP inválido,CEP inválido
442,Maria Flor da Conceição,23,04517-050,2002-04-06,9602.35,Indianópolis,São Paulo
443,Olívia Rocha,62,05014-000,1963-04-16,8097.09,Perdizes,São Paulo
444,Stephany Farias,37,04843-300,1987-12-17,2795.06,Jardim Itatiaia,São Paulo
445,Yuri Garcia,35,04518-010,1989-08-20,18329.16,Jardim Novo Mundo,São Paulo
446,Luiza da Cruz,37,05868-270,1987-05-20,2480.64,Conjunto Habitacional Instituto Adventista,São Paulo
447,Otávio Vieira,59,04836-110,1966-01-07,2595.48,Jardim Floresta,São Paulo
448,Luiza Jesus,47,04843-300,1978-01-28,2686.75,Jardim Itatiaia,São Paulo
449,Dra. Emanuelly Rocha,66,05866-040,1958-11-01,1963.98,Jardim Mariane,São Paulo
450,Fernanda Moraes,20,05424-000,2004-08-24,10838.67,Pinheiros,São Paulo
451,Ana Laura Novaes,23,05002-000,2002-01-14,10799.01,Água Branca,São Paulo
452,Dr. Théo Rocha,23,05001-100,2002-02-12,11408.39,Água Branca,São Paulo
453,Gustavo Henrique Teixeira,27,05404-010,1997-10-16,11844.48,Cerqueira César,São Paulo
454,Sr. Caleb Pastor,41,05002-000,1983-06-28,10912.12,Água Branca,São Paulo
455,Dr. Juan da Mota,61,05868-270,1963-12-24,2144.38,Conjunto Habitacional Instituto Adventista,São Paulo
456,Rafaela Nunes,58,05002-000,1966-06-30,7714.71,Água Branca,São Paulo
457,Ayla Aragão,24,08210-530,2001-01-14,2961.86,Itaquera,São Paulo
458,Henry Câmara,57,08230-010,1968-03-10,2530.26,Vila Taquari,São Paulo
459,Rael da Paz,47,04117-001,1977-10-05,10532.17,CEP inválido,CEP inválido
460,Maria Flor Albuquerque,36,05868-030,1988-05-14,1754.17,Conjunto Habitacional Instituto Adventista,São Paulo
461,Mateus Barbosa,37,05404-010,1988-01-03,10669.3,Cerqueira César,São Paulo
462,Ryan Fonseca,55,05866-040,1969-09-13,1818.88,Jardim Mariane,São Paulo
463,Amanda Costa,61,05002-000,1964-01-24,12850.98,Água Branca,São Paulo
464,Kevin da Mata,70,05868-270,1954-11-03,2014.6,Conjunto Habitacional Instituto Adventista,São Paulo
465,Joana Cavalcanti,62,08230-010,1963-01-02,3053.95,Vila Taquari,São Paulo
466,Mariah Castro,43,05001-100,1982-02-22,10056.91,Água Branca,São Paulo
467,Aurora das Neves,70,04843-300,1955-01-12,2661.82,Jardim Itatiaia,São Paulo
468,Davi Lucca da Costa,19,04105-010,2005-10-15,8621.23,Vila Mariana,São Paulo
469,Alícia Leão,18,08230-010,2006-08-30,2783.0,Vila Taquari,São Paulo
470,Sra. Lara da Cunha,36,05014-000,1988-08-03,11047.95,Perdizes,São Paulo
471,Stephany Moura,28,05404-010,1996-12-07,13686.8,Cerqueira César,São Paulo
472,Hellena Carvalho,52,04518-010,1973-05-05,13055.89,Jardim Novo Mundo,São Paulo
473,Dra. Eduarda Sá,49,04117-001,1976-01-15,9556.69,CEP inválido,CEP inválido
474,João Guilherme Pires,35,08230-010,1990-03-28,2812.83,Vila Taquari,São Paulo
475,Júlia das Neves,23,04117-001,2002-04-06,9876.03,CEP inválido,CEP inválido
476,Natália Cavalcanti,44,05868-030,1980-12-30,1838.86,Conjunto Habitacional Instituto Adventista,São Paulo
477,Guilherme Mendonça,32,04836-110,1992-08-26,2973.88,Jardim Floresta,São Paulo
478,Marcela Câmara,33,05866-040,1992-04-30,1774.17,Jardim Mariane,São Paulo
479,Eduardo Vargas,32,04812-000,1992-12-16,2285.53,Jardim Ana Lúcia,São Paulo
480,Elisa Souza,21,05422-030,2003-05-14,15077.89,Pinheiros,São Paulo
481,Murilo Andrade,25,02860-000,1999-12-01,1566.16,Vila Souza,São Paulo
482,Luiz Gustavo Nunes,53,04117-001,1971-06-16,10142.49,CEP inválido,CEP inválido
483,Dr. Nathan Rezende,29,04515-030,1995-11-19,13871.81,Indianópolis,São Paulo
484,Evelyn Andrade,37,05868-270,1987-09-12,1868.2,Conjunto Habitacional Instituto Adventista,São Paulo
485,Stephany Moura,54,02862-120,1971-04-16,1707.97,Jardim Almanara,São Paulo
486,Arthur Miguel Aragão,32,05422-030,1993-03-27,12489.88,Pinheiros,São Paulo
487,Maria Clara da Mata,31,08220-001,1993-12-28,2899.56,CEP inválido,CEP inválido
488,Fernanda Pires,29,04843-300,1995-08-25,2832.37,Jardim Itatiaia,São Paulo
489,João Felipe Araújo,58,05422-030,1966-08-23,14342.33,Pinheiros,São Paulo
490,Melissa Lima,45,05866-040,1979-06-16,2306.75,Jardim Mariane,São Paulo
491,Letícia Nunes,43,04118-080,1982-02-17,8567.32,Vila Mariana,São Paulo
492,João Miguel Lima,22,04118-080,2002-12-15,10635.4,Vila Mariana,São Paulo
493,Apollo Vargas,69,05422-030,1956-03-07,10508.01,Pinheiros,São Paulo
494,Sara Melo,60,05866-040,1965-02-14,2234.92,Jardim Mariane,São Paulo
495,Natália Novaes,64,02862-120,1961-01-21,1758.39,Jardim Almanara,São Paulo
496,Luiza Siqueira,19,04105-010,2006-04-13,10894.66,Vila Mariana,São Paulo
497,Murilo Garcia,41,05002-000,1984-04-16,12574.46,Água Branca,São Paulo
498,Isaque Sá,44,08210-530,1981-01-17,2701.3,Itaquera,São Paulo
499,Ana Clara Montenegro,40,08220-001,1985-05-02,2516.82,CEP inválido,CEP inválido
500,Ana Sophia Fernandes,28,04105-010,1996-08-28,9383.94,Vila Mariana,São Paulo
501,Carolina Caldeira,50,02862-120,1974-12-26,2121.12,Jardim Almanara,São Paulo
502,Sophia da Cunha,62,02862-120,1963-02-19,1992.74,Jardim Almanara,São Paulo
503,Heitor Barros,38,05002-000,1986-10-15,9866.74,Água Branca,São Paulo
504,Gael Henrique Sá,58,08230-010,1967-03-28,2966.26,Vila Taquari,São Paulo
505,Ana Luiza Pires,19,05001-100,2005-11-12,11309.4,Água Branca,São Paulo
506,Lucca Correia,48,05014-000,1976-07-21,10782.84,Perdizes,São Paulo
507,João Miguel Moraes,39,02860-000,1986-04-19,2122.95,Vila Souza,São Paulo
508,Lara Macedo,30,08230-010,1995-01-25,2650.48,Vila Taquari,São Paulo
509,Mariah Garcia,28,05866-040,1996-11-12,1415.61,Jardim Mariane,São Paulo
510,Igor Silveira,70,04118-080,1954-11-29,11271.13,Vila Mariana,São Paulo
511,Lunna da Cunha,23,05868-270,2002-04-03,2030.11,Conjunto Habitacional Instituto Adventista,São Paulo
512,Rhavi Brito,63,05422-030,1962-02-09,13290.66,Pinheiros,São Paulo
513,Sr. Léo Machado,46,02860-000,1978-06-05,2266.6,Vila Souza,São Paulo
514,Luiz Felipe Aragão,62,05424-000,1962-07-02,11512.33,Pinheiros,São Paulo
515,Oliver Santos,59,08230-010,1965-06-19,2657.82,Vila Taquari,São Paulo
516,Leonardo Casa Grande,45,05014-000,1979-07-11,9949.83,Perdizes,São Paulo
517,Bella da Rosa,34,08210-530,1990-07-08,3142.0,Itaquera,São Paulo
518,Yan Casa Grande,59,05424-000,1965-11-25,15707.4,Pinheiros,São Paulo
519,Maria Eduarda da Mota,48,05866-040,1976-05-19,1868.86,Jardim Mariane,São Paulo
520,Cauã Pires,20,04518-010,2005-04-16,14075.73,Jardim Novo Mundo,São Paulo
521,Cauê Caldeira,41,05001-100,1984-03-31,10917.62,Água Branca,São Paulo
522,Ana Beatriz Lima,67,08230-010,1957-06-04,3014.8,Vila Taquari,São Paulo
523,Dr. João Gabriel Leão,41,05002-000,1983-09-16,11305.14,Água Branca,São Paulo
524,Marcos Vinicius Pereira,62,05001-100,1962-08-31,12663.51,Água Branca,São Paulo
525,Anna Liz Rezende,55,02862-120,1969-10-20,1695.67,Jardim Almanara,São Paulo
526,Júlia Araújo,56,05868-270,1968-11-29,2346.6,Conjunto Habitacional Instituto Adventista,São Paulo
527,Luiz Henrique Nascimento,33,05001-100,1991-06-29,10568.67,Água Branca,São Paulo
528,Dr. Thales Jesus,28,04515-030,1996-10-05,17559.61,Indianópolis,São Paulo
529,Vitor Gabriel Moreira,56,04515-030,1968-08-20,13098.47,Indianópolis,São Paulo
530,Lorena Moreira,43,05014-000,1981-07-10,9409.44,Perdizes,São Paulo
531,Maya Moura,39,05868-270,1985-08-21,1657.01,Conjunto Habitacional Instituto Adventista,São Paulo
532,Ryan Cirino,40,02838-000,1984-10-22,1975.07,CEP inválido,CEP inválido
533,Eloah Aragão,32,04517-050,1992-11-17,16277.41,Indianópolis,São Paulo
534,Benjamin Silva,57,04117-001,1968-03-10,9133.7,CEP inválido,CEP inválido
535,João Lopes,30,05014-000,1995-01-10,10470.77,Perdizes,São Paulo
536,Esther da Luz,60,08210-530,1964-05-15,3193.91,Itaquera,São Paulo
537,Dr. Mateus Leão,48,05424-000,1976-12-07,13000.86,Pinheiros,São Paulo
538,Srta. Maysa Araújo,51,05422-030,1973-11-02,13453.86,Pinheiros,São Paulo
539,Clarice Guerra,65,05422-030,1960-02-23,12771.63,Pinheiros,São Paulo
540,André Vieira,40,05014-000,1985-04-12,9531.73,Perdizes,São Paulo
541,Valentim Costela,23,04515-030,2001-08-08,12134.89,Indianópolis,São Paulo
542,Isadora Peixoto,31,02862-120,1994-04-26,1907.94,Jardim Almanara,São Paulo
543,Srta. Lunna Lopes,29,04843-300,1996-04-26,2409.45,Jardim Itatiaia,São Paulo
544,Otto Sousa,34,02860-000,1990-11-02,2132.58,Vila Souza,São Paulo
545,Maria Luiza da Cruz,46,02838-000,1978-12-01,2285.94,CEP inválido,CEP inválido
546,Letícia Sá,70,04518-010,1955-01-17,14602.96,Jardim Novo Mundo,São Paulo
547,Ísis Freitas,32,08230-010,1992-11-03,2696.98,Vila Taquari,São Paulo
548,Maria Liz Duarte,57,04843-300,1967-11-07,1686.65,Jardim Itatiaia,São Paulo
549,Henry Farias,70,05424-000,1954-07-26,15950.41,Pinheiros,São Paulo
550,Enrico da Costa,54,04118-080,1970-09-15,8881.79,Vila Mariana,São Paulo
551,Dra. Ana Laura Vasconcelos,25,04843-300,1999-12-18,2629.7,Jardim Itatiaia,São Paulo
552,Dra. Olívia Lopes,45,04105-010,1979-10-25,7377.2,Vila Mariana,São Paulo
553,Melissa Moura,43,05868-030,1981-06-07,1751.7,Conjunto Habitacional Instituto Adventista,São Paulo
554,Benicio Pires,52,05404-010,1972-09-16,12097.02,Cerqueira César,São Paulo
555,Sarah Casa Grande,50,08210-530,1974-08-03,2055.58,Itaquera,São Paulo
556,Valentim da Costa,51,04843-300,1974-05-10,2065.93,Jardim Itatiaia,São Paulo
557,Emilly Sá,18,08220-001,2006-06-23,2731.04,CEP inválido,CEP inválido
558,Daniel Mendes,28,05404-010,1996-10-04,10350.0,Cerqueira César,São Paulo
